#0:
>0:20848,31095;22643,33247;
#1:
>0:20453,34465;18510,34052;
#2:
>0:18929,34340;22326,31091;21159,31967;24212,31760;
#3:
>0:24812,30420;21564,32435;
#4:
>0:19644,31862;19967,33643;
#5:
>0:24718,30377;22269,33892;
#6:
>0:22352,31747;22327,32436;
#7:
>0:19759,34557;21839,34457;
#8:
>0:20477,34523;23482,33072;19970,34399;
#9:
>0:22490,32434;22858,33915;
#10:
>0:23129,33428;23229,32781;
#11:
>0:20196,30275;18693,34312;
#12:
>0:19356,30193;24416,34306;
#13:
>0:21962,32247;20714,32918;25000,32922;
#14:
>0:18798,31882;21762,33682;
#15:
>0:20423,33689;24119,31233;20447,30970;
#16:
>0:20183,34215;21019,34117;
#17:
>0:21708,34208;21882,30259;
#18:
>0:22215,33610;18450,31084;
#19:
>0:19195,33385;19200,30531;
#20:
>0:22046,33150;18892,28442;19040,30843;
#21:
>0:18483,32419;22227,31578;
#22:
>0:23429,33450;19635,32572;
#23:
>0:18918,31435;19636,32706;
#24:
>0:22148,33462;20370,30374;19810,28996;21864,31265;
#25:
>0:18377,30787;19893,31199;
#26:
>0:19687,31908;20440,33699;
#27:
>0:21400,32275;18315,32672;
#28:
>0:24702,33844;19013,30450;23410,32873;
#29:
>0:20082,34269;23185,32027;19617,30291;
#30:
>0:23208,33611;19408,31912;
#31:
>0:21256,34564;18480,31073;
#32:
>0:23848,34465;23446,33316;
#33:
>0:24461,34552;24165,33198;
#34:
>0:18951,30907;18376,30833;
#35:
>0:5608,32751;9981,36862;12219,33776;16285,38336;21495,37290;
#36:
>0:23869,34112;24157,33096;
#37:
>0:19735,31083;22076,32794;21506,33983;
#38:
>0:23918,30648;21548,28992;20009,31166;
#39:
>0:24531,34352;19529,34577;
#40:
>0:23424,30855;21092,31875;22818,33101;
#41:
>0:25155,32432;18539,32839;25221,34070;19839,30639;22203,33148;
#42:
>0:23580,30210;23027,31583;
#43:
>0:21664,33852;21498,31704;
#44:
>0:22305,31368;20247,30567;23091,33751;18213,32383;
#45:
>0:19119,33968;24541,32643;
#46:
>0:24931,34352;20732,30677;24153,31352;
#47:
>0:24350,32012;22306,32048;
#48:
>0:18619,31819;24979,33728;
#49:
>0:23216,30865;19743,31142;22397,33835;
#50:
>0:23522,34188;21540,33674;24601,31692;
#51:
>0:19000,32370;24870,27073;24551,34408;
#52:
>0:21379,30822;22951,26915;23948,30838;18194,31156;
#53:
>0:24641,32832;22708,32134;
#54:
>0:20824,30518;25058,29257;22921,32775;
#55:
>0:22957,31999;19598,31656;
#56:
>0:19622,30922;20059,33658;
#57:
>0:21826,32844;23304,30269;
#58:
>0:24294,31276;19520,29925;18413,32032;
#59:
>0:23918,33863;21949,31993;
#60:
>0:21945,30731;19341,32708;23621,33515;
#61:
>0:20809,30526;21056,33565;
#62:
>0:21543,33356;23058,30824;
#63:
>0:22748,30168;23014,32269;
#64:
>0:21168,30775;20718,34629;
#65:
>0:24368,34551;23266,33315;
#66:
>0:24486,31054;22599,34252;
#67:
>0:19798,30532;21246,31492;
#68:
>0:21327,34584;20928,30188;
#69:
>0:20286,33761;19908,33335;
#70:
>0:21226,30906;25234,33987;20941,31245;
#71:
>0:19802,31380;23417,33488;
#72:
>0:20759,31743;20540,31329;
#73:
>0:21105,31350;22426,31623;
#74:
>0:18383,30934;20484,31080;
#75:
>0:20080,30582;22604,31667;21499,32039;21785,33055;
#76:
>0:19557,33441;22402,28256;22433,33917;
#77:
>0:21070,33532;22188,33261;
#78:
>0:19940,32371;21917,30610;18692,33337;
#79:
>0:18661,33049;24950,30838;19539,33585;
#80:
>0:19053,32826;18174,34615;
#81:
>0:24379,32985;22161,30366;
#82:
>0:23335,31199;24475,31845;
#83:
>0:21004,30178;23291,33267;
#84:
