#0:
>0:24776,12583;22160,15337;
#1:
>0:12208,36681;13845,35868;
#2:
>0:21998,30802;25055,31616;
#3:
>0:20847,30845;20083,34693;
#4:
>0:23596,31700;23807,32976;
#5:
>0:11825,36195;16624,37480;14002,35624;16246,37759;14269,38249;16028,38409;11308,35550;17965,38814;
#6:
>0:24063,31893;24152,33713;18846,31928;25098,33253;
#7:
>0:20487,34185;21014,32629;
#8:
>0:14632,38685;15872,36537;
#9:
>0:7096,12435;7048,16175;
#10:
>0:20025,32960;18228,33730;
#11:
>0:13150,38103;11856,35244;
#12:
>0:15154,35265;16466,35513;
#13:
>0:19318,31544;19491,32888;
#14:
>0:18164,34450;18339,33594;
#15:
>0:12641,38225;14161,35535;
#16:
>0:19837,33649;19814,32756;
#17:
>0:20295,33235;21625,31338;
#18:
>0:21066,33736;19241,33931;
#19:
>0:20876,34538;19787,30623;
#20:
>0:22138,33177;24083,32127;
#21:
>0:18725,30222;19869,32003;
#22:
>0:21590,30328;24764,32274;
#23:
>0:12786,34721;11253,38277;
#24:
>0:12416,39137;13449,36559;
#25:
>0:15862,36779;15520,37085;
#26:
>0:23966,32481;19409,33294;
#27:
>0:24067,34603;19700,31222;
#28:
>0:24592,32429;19319,31404;
#29:
>0:19352,30520;21182,33896;
#30:
>0:21629,32352;19630,34535;
#31:
>0:21493,33053;24307,33652;
#32:
>0:23219,30747;22026,32360;
#33:
>0:20510,32730;19385,34124;
#34:
>0:19438,33319;19598,33167;
#35:
>0:25121,30884;22361,32298;
#36:
>0:16377,34731;17659,37111;
#37:
>0:20436,33946;19822,30385;
#38:
>0:23152,33112;18910,32318;
#39:
>0:18229,32551;21391,33827;
#40:
>0:20832,30963;22854,33623;19104,32144;
#41:
>0:20249,33716;21527,31955;
#42:
>0:23094,32824;18854,34072;24384,31480;
#43:
>0:18627,33810;18182,33979;
#44:
>0:25235,30838;24211,34532;
#45:
>0:18716,33723;19922,33486;
#46:
>0:16663,38931;18028,37949;
#47:
>0:22257,30772;24432,33882;
#48:
>0:21624,32184;20873,32685;
#49:
>0:11186,35595;16415,35520;11804,36515;16143,36287;11604,37589;15098,35086;
#50:
>0:24709,33944;23876,33826;
#51:
>0:22230,33339;22722,31824;
#52:
>0:21994,33196;22842,30787;
#53:
>0:22156,34012;22342,33392;
#54:
>0:19838,30910;23934,31204;
#55:
>0:18997,31982;18684,32124;
#56:
>0:6503,13361;4499,15528;
#57:
>0:20242,33985;20425,33124;
#58:
>0:23925,32987;24186,30424;
#59:
>0:24156,13352;24879,12476;
#60:
>0:18324,32301;19200,33830;
#61:
>0:5460,16350;5370,16573;
#62:
>0:22441,31620;19997,30361;24610,33844;
#63:
>0:23392,14744;22430,12621;
#64:
>0:18666,31613;19196,31330;
#65:
>0:18401,32427;18997,33501;
#66:
>0:20971,31737;18793,30261;
#67:
>0:21601,31847;18640,31554;
#68:
>0:20805,30962;20808,30264;
#69:
>0:21879,30539;22434,31132;
#70:
>0:21238,34135;20430,32507;
#71:
>0:22215,32863;23281,33551;
#72:
>0:23252,32498;22302,33286;
#73:
>0:23806,30663;23274,30281;
#74:
>0:18329,32143;20395,32162;
#75:
>0:19665,32499;19599,30534;
#76:
>0:12211,36723;12741,38545;
#77:
>0:5847,13433;5401,16240;
#78:
>0:21589,33518;18539,33253;
#79:
>0:15835,39056;15208,37151;
#80:
>0:24833,31388;24309,31184;
#81:
>0:21553,33543;19938,34214;
#82:
>0:19963,31670;20641,31866;
#83:
>0:22335,15409;23188,16454;
#84:
>0:14003,37626;13379,35496;
#85:
>0:22378,33914;22941,34475;
#86:
>0:20493,31197;20653,31941;
#87:
>0:7212,14287;6742,15250;
#88:
>0:22426,31121;22420,34557;
#89:
>0:20165,31297;22810,30279;
#90:
>0:19665,33754;20262,30371;
#91:
>0:23247,31484;18947,32410;
#92:
>0:24480,30381;19333,30525;
#93:
>0:20552,30884;18376,31672;
#94:
>0:12515,36165;11091,38258;
#95:
>0:21232,31500;21138,32249;
#96:
>0:11869,38834;17401,36771;
#97:
>0:23834,33174;23395,33488;
#98:
>0:17037,35792;12906,38889;
#99:
