#0:
>0:25170,33296;24777,33656;
#1:
>0:19535,31070;21267,32422;
#2:
>0:18271,30893;19158,32923;
#3:
>0:17963,36702;16886,35892;
#4:
>0:22497,34534;20017,31367;
#5:
>0:20452,30264;18780,33739;
#6:
>0:20421,34464;18959,33556;
#7:
>0:18926,32036;19317,32882;
#8:
>0:20619,33859;21173,33437;
#9:
>0:19432,32644;18906,31388;
#10:
>0:19128,34416;20503,32110;
#11:
>0:22477,15090;25064,13197;
#12:
>0:24134,31339;23876,31412;
#13:
>0:14289,20589;11429,19027;
#14:
>0:18207,32345;21196,31999;
#15:
>0:25217,12399;23463,15523;
#16:
>0:17956,34941;16253,35318;
#17:
>0:23940,31585;23866,32628;
#18:
>0:20482,32640;18864,32895;
#19:
>0:19696,34625;21218,30416;
#20:
>0:7298,14028;5538,15145;
#21:
>0:21026,31203;25181,33979;
#22:
>0:18993,33009;18978,30175;
#23:
>0:23624,32338;24710,32428;
#24:
>0:23722,13431;24565,16177;
#25:
>0:16554,37994;16610,38084;
#26:
>0:23933,33613;23622,31705;
#27:
>0:18856,30634;20603,31342;
#28:
>0:17280,36032;16925,36622;
#29:
>0:21316,31328;20103,34439;
#30:
>0:22301,24417;19136,27600;16293,30501;13850,32436;8130,36654;7047,33175;
#31:
>0:20496,32097;18273,31577;
#32:
>0:25187,33803;19136,33113;
#33:
>0:24913,14112;22360,14011;
#34:
>0:19804,34053;18860,31856;
#35:
>0:21012,31714;19497,32522;
#36:
>0:18460,30666;21592,33216;
#37:
>0:20608,31016;18690,31634;
#38:
>0:21853,14349;24895,15019;
#39:
>0:21643,30190;21028,33346;
#40:
>0:20693,30832;20332,32451;
#41:
>0:20922,32192;20722,31762;
#42:
>0:20415,34017;19310,32523;
#43:
>0:22908,30769;25145,32969;
#44:
>0:23524,15060;22321,16496;
#45:
>0:24688,13892;22511,15371;
#46:
>0:21952,31315;22600,32204;
#47:
>0:12972,20907;12852,19893;
#48:
>0:21762,32533;22784,32769;
#49:
>0:15488,38785;17306,35574;
#50:
>0:19535,31601;20873,30417;
#51:
>0:19718,31129;20677,33079;
#52:
>0:20179,34476;24677,30342;24134,30835;
#53:
>0:25060,31158;21989,30617;
#54:
>0:21495,31435;19045,30548;
#55:
>0:23484,34108;23448,32672;
#56:
>0:16461,36896;16580,38919;
#57:
>0:22065,12591;24185,12912;
#58:
>0:18618,31466;19517,32959;
#59:
>0:20015,31488;19616,34153;
#60:
>0:24294,32224;23751,32442;
#61:
>0:21976,31057;21842,31477;
#62:
>0:5345,12863;5101,14540;
#63:
>0:21439,32732;20847,32734;
#64:
>0:22284,31235;22707,31835;
#65:
>0:24162,33974;24071,32341;
#66:
>0:21634,34027;20495,32473;
#67:
>0:18827,34062;23198,34106;
#68:
>0:22143,32002;24256,31202;
#69:
>0:20505,31206;18898,34570;
#70:
>0:19676,34075;20509,30778;
#71:
>0:24849,31836;21513,33328;
#72:
>0:21045,31134;20761,31587;
#73:
>0:24012,33053;19271,33085;24784,33497;
#74:
>0:19200,31779;20551,32113;
#75:
>0:23152,30441;19663,34189;
#76:
>0:23215,33018;24191,33519;
#77:
>0:19997,31170;22228,34447;
#78:
>0:18778,30611;19311,31389;
#79:
>0:16093,34977;17844,35289;
#80:
>0:19689,31020;20905,31417;
#81:
>0:21883,32158;22909,32689;
#82:
>0:18749,31920;23354,31168;
#83:
>0:14010,27046;17880,24308;
#84:
>0:18013,37002;17264,34882;
#85:
>0:19500,32324;18996,31280;
#86:
>0:23580,34260;20830,31723;24002,32516;
#87:
>0:20169,31345;25022,30309;
#88:
>0:23908,34140;23028,31927;
#89:
>0:24439,33376;24840,32971;
#90:
>0:18326,30499;23200,34461;
#91:
>0:23560,13285;24430,16214;
#92:
>0:24858,14068;22043,15386;
#93:
>0:24019,31697;22766,32608;
#94:
>0:18768,33866;18909,32181;
