#0:
>0:24538.38,15250.06;24805.84,14619.68;
#1:
>0:5936.88,13600.0;6543.58,13790.71;
#2:
>0:23331.28,33756.1;18213.41,34376.48;
#3:
>0:25159.14,34296.19;25210.6,31529.68;
#4:
>0:23047.41,30661.72;18560.9,30449.69;
#5:
>0:19676.13,33048.34;18509.38,33774.34;
#6:
>0:21558.75,30628.22;20184.97,32491.28;
#7:
>0:19230.18,34077.98;18727.77,33890.9;
#8:
>0:13319.85,37732.37;14214.87,36715.57;
#9:
>0:22771.7,15312.35;23835.25,12610.8;
#10:
>0:19313.26,34037.39;19929.11,32365.06;
#11:
>0:22655.29,32442.09;22262.02,34080.85;
#12:
>0:13611.49,22753.65;16154.72,27170.82;19548.09,34522.12;22669.22,36317.06;
#13:
>0:20645.4,32578.1;21630.98,32230.1;
#14:
>0:18118.07,37044.19;16247.06,38394.07;
#15:
>0:23117.37,33169.93;21395.5,34038.03;24013.62,33371.74;
#16:
>0:12001.59,36843.22;11530.31,37668.08;
#17:
>0:20703.67,34511.4;21185.74,34304.92;
#18:
>0:18939.0,24275.93;15749.3,26915.04;11148.19,27860.56;
#19:
>0:19848.84,31440.73;20511.22,32975.57;
#20:
>0:14610.41,35754.37;16133.64,36329.48;
#21:
>0:24085.65,14489.01;25215.99,13587.86;
#22:
>0:19074.87,30798.36;21344.22,30332.35;
#23:
>0:24054.19,12872.24;20072.98,18100.99;17500.8,18375.18;12083.42,20796.27;10539.45,14099.56;6081.57,12537.7;
#24:
>0:18926.49,30708.83;20950.75,30776.53;
#25:
>0:19896.22,33075.7;22393.1,33195.87;
#26:
>0:19845.5,34629.63;18712.55,33210.71;
#27:
>0:19479.45,31998.66;20064.73,32769.77;
#28:
>0:24590.6,34665.89;22366.74,31873.88;
#29:
>0:23671.61,31802.77;22303.48,30922.3;
#30:
>0:22361.93,32085.86;23043.15,32407.15;
#31:
>0:24868.14,30417.95;19156.1,32387.59;
#32:
>0:21279.87,33896.06;20901.77,30324.41;
#33:
>0:24929.64,33534.98;22566.16,34653.52;
#34:
>0:22391.33,12344.24;22928.32,14703.58;
#35:
>0:21449.41,33439.44;19087.63,34264.05;
#36:
>0:18824.76,34184.66;20045.24,30443.45;
#37:
>0:24703.12,31500.32;21715.58,34389.79;
#38:
>0:21465.14,34680.68;19793.85,30508.33;
#39:
>0:17034.94,35689.51;11450.76,35153.16;14414.29,36511.5;
#40:
>0:14333.98,34713.56;11187.64,36526.89;
#41:
>0:15831.62,36909.15;15349.53,38706.66;
#42:
>0:19530.29,31814.54;21478.23,30460.83;
#43:
>0:19459.17,32324.83;19856.83,31508.87;
#44:
>0:21435.71,33091.32;18679.78,30709.99;
#45:
>0:5331.52,16398.65;4686.81,16610.26;
#46:
>0:24682.11,30754.62;19719.4,35218.61;18230.18,32264.52;
#47:
>0:18287.66,31266.49;19130.76,33686.56;
#48:
>0:22933.54,31294.53;22875.9,32621.72;
#49:
>0:7367.28,13901.86;4632.29,15975.05;
#50:
>0:19894.51,31880.03;18228.22,34258.83;
#51:
>0:20059.35,30571.02;20621.91,31846.73;
#52:
>0:24145.55,32212.84;20669.59,26376.78;19337.49,31439.13;
#53:
>0:24403.4,31289.33;18424.32,33920.3;
#54:
>0:22729.5,31831.98;18269.99,30604.77;
#55:
>0:23060.23,30824.15;24957.7,32209.49;
#56:
>0:20826.59,33050.34;19942.18,34645.41;
#57:
>0:23032.32,13318.23;23501.64,13607.61;
#58:
>0:22046.04,31489.02;22684.28,33214.46;
#59:
>0:16948.88,38262.28;13051.63,37609.59;17278.07,30478.25;16146.23,34710.35;12793.51,36413.92;
#60:
>0:19751.06,31400.42;19134.04,32439.76;
#61:
>0:21979.78,34656.43;24581.26,31086.92;
#62:
>0:20684.58,31726.41;19802.73,30440.85;
#63:
>0:15519.42,37322.65;15894.64,38871.2;
#64:
>0:4939.76,13439.77;7309.46,15625.56;
#65:
>0:16744.17,29578.12;18105.03,23631.99;13860.6,20160.79;
#66:
>0:18302.8,32563.14;21310.84,33587.72;
#67:
>0:16346.99,20521.16;19292.8,23961.23;24298.65,25840.98;25102.24,34016.07;22750.71,36912.15;
#68:
>0:24428.89,30740.01;19986.73,31112.56;25200.44,32009.35;
#69:
>0:22465.84,30769.95;22116.53,30562.29;
#70:
>0:21311.82,33025.51;22498.46,31937.87;
#71:
>0:22587.36,33770.18;22518.11,31291.0;
#72:
>0:23024.78,30308.87;24930.51,33913.7;
#73:
>0:24218.02,31946.18;22853.25,31199.64;
#74:
