#0:
>0:20059.37,31454.3;21569.31,32087.95;
#1:
>0:23830.44,31846.93;19727.58,34460.78;
#2:
>0:5188.18,16011.58;7178.89,13554.73;
#3:
>0:19323.51,34631.41;19929.96,31008.54;
#4:
>0:19077.3,33160.01;23447.19,33095.81;18493.82,32508.22;
#5:
>0:22562.71,32837.88;24893.95,30641.26;
#6:
>0:21964.24,31899.49;23945.47,31974.09;
#7:
>0:12963.9,36019.03;14147.05,37221.62;
#8:
>0:18860.14,31520.22;19772.65,34267.64;
#9:
>0:17259.06,36351.17;16211.58,35547.55;
#10:
>0:23825.38,34524.13;18588.16,32123.94;22621.45,33864.1;
#11:
>0:21088.03,14214.3;24063.56,18711.72;22450.3,22046.47;21719.51,27168.65;23862.29,30789.26;25054.26,37488.84;
#12:
>0:21200.07,33724.72;22392.69,31492.02;19943.29,33781.8;
#13:
>0:16798.1,35283.22;16981.11,35337.1;
#14:
>0:12277.34,35135.71;12493.74,38068.09;
#15:
>0:19624.05,31327.12;18222.65,34058.68;
#16:
>0:20402.98,32370.37;20644.41,34130.8;
#17:
>0:19644.36,34456.77;19645.19,33343.89;
#18:
>0:11822.7,19187.85;14584.87,20257.27;
#19:
>0:13256.42,39186.18;16824.61,37444.4;20391.65,35579.2;24535.65,37826.89;
#20:
>0:25028.1,14911.8;22331.69,16696.84;
#21:
>0:17109.3,36131.78;17730.22,38061.78;
#22:
>0:13194.65,38993.53;11438.63,33962.63;16588.92,26580.63;11370.27,22085.87;13133.76,20010.88;
#23:
>0:23281.31,31389.59;24486.9,32136.8;
#24:
>0:20581.54,30334.01;20070.31,32651.83;
#25:
>0:21178.61,31372.84;20655.28,31374.92;
#26:
>0:12454.47,20045.37;10407.05,25624.28;10800.51,26319.24;4702.62,33974.9;
#27:
>0:22258.41,32489.92;20123.23,35695.69;
#28:
>0:18167.49,34440.76;18796.01,33474.37;
#29:
>0:21846.04,31292.4;22420.43,32563.09;
#30:
>0:5768.74,15341.52;7061.7,16292.64;
#31:
>0:22440.65,34253.84;19454.66,27829.33;18843.21,33102.54;
#32:
>0:16913.39,14700.32;20382.79,17615.74;22356.78,23761.45;25042.8,28592.11;21858.21,32800.17;23074.29,36088.48;
#33:
>0:18816.39,31326.46;21898.4,30496.74;21191.88,30987.72;
#34:
>0:20386.35,32693.22;20332.99,33111.77;
#35:
>0:22800.25,33352.57;23099.15,33416.91;
#36:
>0:19856.59,12433.18;15939.39,19162.14;12100.73,21800.28;9654.22,28956.96;5827.56,33466.45;
#37:
>0:20785.66,31350.97;19673.07,33749.43;
#38:
>0:16879.72,35476.91;15349.87,36410.54;
#39:
>0:12966.63,17877.31;12397.34,20624.38;
#40:
>0:19631.54,32626.45;25066.19,32404.34;19447.24,34289.71;
#41:
>0:20206.41,14218.89;16699.4,20222.27;14541.2,24267.42;10705.61,29164.04;7971.07,31930.62;4937.07,38939.45;
#42:
>0:18839.81,35388.62;19917.9,31169.66;21627.24,28512.2;
#43:
>0:18700.92,31743.09;24506.6,31904.7;19224.23,32283.07;
#44:
>0:19924.61,35117.64;21724.63,33690.17;25094.25,26813.07;21130.03,23074.66;24602.13,20545.81;23754.07,12831.67;
#45:
>0:19196.64,30959.39;21409.58,32353.94;
#46:
>0:16568.7,24936.3;21118.14,27855.12;24086.44,22132.78;
#47:
>0:23131.28,31000.56;22805.78,33399.58;
#48:
>0:16496.78,36999.25;16777.57,35072.53;
#49:
>0:12944.86,36472.72;16683.68,38471.62;19648.87,32558.27;23122.95,31909.02;19910.5,34140.78;23614.07,33064.05;19258.31,31538.69;
#50:
>0:19692.63,33376.06;18443.97,33960.83;
#51:
>0:20167.58,32325.13;25138.59,32290.32;21391.24,31088.88;
#52:
>0:20696.64,33043.24;20726.86,31910.49;
#53:
>0:22516.01,34142.42;20841.99,33733.79;19678.32,25830.32;22077.99,32129.34;
#54:
>0:19682.51,33190.21;20003.36,30325.56;
#55:
>0:21850.53,32285.51;18675.47,34288.03;24361.88,31185.15;
#56:
>0:20395.02,33214.74;22374.38,34429.86;
#57:
>0:23919.51,31372.64;23320.02,32936.49;
#58:
>0:19867.61,31372.67;22623.4,34176.22;19538.15,34252.38;
#59:
>0:13296.62,35919.81;13235.82,36612.89;
#60:
>0:18625.01,33899.07;22835.99,31783.77;
#61:
>0:24602.48,15820.86;19365.75,19490.59;15920.4,16851.16;13406.5,18632.22;9791.98,22855.73;6620.1,26862.76;
#62:
>0:11217.15,37476.72;14307.73,35401.1;
#63:
>0:18938.05,33241.61;23381.53,31191.98;
#64:
>0:24904.62,30762.5;22684.03,32508.72;
#65:
>0:20344.3,32494.64;20286.59,34697.21;
#66:
>0:24945.72,31844.53;21871.33,32505.38;
#67:
>0:19686.66,30654.46;18386.51,31618.09;
#68:
>0:22960.18,13141.36;22670.39,15296.24;
#69:
>0:20859.71,31472.32;22637.28,31647.44;21524.91,30585.78;
#70:
>0:20478.43,34060.15;25161.32,30775.26;20043.47,34439.99;
#71:
>0:11105.96,16915.41;15564.43,24921.66;14826.52,29889.94;
#72:
>0:24942.92,32611.6;22277.4,32579.07;
#73:
>0:24344.58,15070.41;22438.85,16356.29;
#74:
>0:21229.88,34487.91;20108.15,31325.27;
#75:
>0:22070.47,32451.61;25118.99,31380.31;
#76:
>0:20796.52,34169.05;21648.26,30806.73;
#77:
>0:21017.36,33145.51;22797.17,33703.19;18435.32,31289.08;
#78:
>0:24410.33,13334.32;24275.76,16431.53;
#79:
>0:10832.5,27695.07;12555.73,27884.08;16783.32,24282.67;19910.56,29844.04;
#80:
>0:23743.37,31289.66;24686.59,33299.83;
#81:
>0:18402.03,31671.81;25213.83,31380.3;
#82:
>0:18377.83,30741.22;21337.84,30486.32;
#83:
>0:23077.33,30982.93;21993.29,32476.93;
#84:
>0:19828.47,33701.73;21325.26,30917.17;
#85:
>0:6173.83,36890.74;9248.59,33429.83;
#86:
>0:16342.13,38136.69;17434.45,35551.36;
#87:
>0:23342.38,34147.4;23768.37,31665.78;
#88:
>0:24574.69,32338.58;18354.41,27639.55;20776.55,33758.65;
#89:
>0:20665.0,34630.55;19440.02,30761.41;
#90:
>0:20802.97,34392.75;21122.45,31660.12;
#91:
>0:15320.98,23406.78;11704.73,26050.83;14191.47,31179.37;13643.37,36399.48;
#92:
>0:5851.4,29001.31;10036.5,21752.03;11351.29,20320.19;17862.89,16380.85;18255.71,13387.25;23580.9,15316.85;
#93:
>0:21502.48,33580.28;21101.93,33651.89;
#94:
>0:22867.98,32688.06;19257.4,31384.61;24050.94,33224.66;
#95:
>0:24001.64,33414.62;20986.89,32894.64;22941.53,32895.88;
#96:
>0:17203.98,36795.36;17811.92,36401.41;
#97:
>0:15449.62,37516.16;16146.58,38699.94;
#98:
>0:19835.78,32926.87;24906.24,32036.0;
#99:
>0:19342.64,31003.13;21057.24,33162.65;
#100:
>0:21246.79,32510.43;20745.67,32573.95;
#101:
>0:19986.19,34226.44;22246.77,34221.34;
#102:
>0:19086.65,31005.95;19129.76,34295.01;
#103:
>0:21760.81,13784.82;23541.65,13157.69;
#104:
>0:12304.73,37799.75;14924.68,38607.79;14608.17,38446.0;
#105:
>0:19872.48,32699.23;23482.59,30767.14;
#106:
>0:20893.56,31816.5;22985.44,31946.13;
#107:
>0:19293.58,32264.62;19239.75,31980.64;
#108:
>0:12902.82,37092.37;17919.22,38011.24;14420.86,38033.88;
#109:
>0:24176.32,30535.19;21602.37,30464.59;24492.58,30408.77;
#110:
>0:19642.16,31784.0;21643.41,33849.73;
#111:
>0:23919.03,34228.0;21708.93,32432.87;
#112:
>0:18413.28,32854.62;22778.52,31819.84;
#113:
>0:20189.11,30223.17;22141.86,31131.94;
#114:
>0:18504.93,34370.84;24955.01,33282.16;21119.08,32828.38;
#115:
