#0:
>0:20695,30511;23918,31339;20316,32962;
#1:
>0:24037,31708;19573,28232;19176,30418;
#2:
>0:22367,32926;23566,32789;
#3:
>0:24290,32497;23675,33836;
#4:
>0:18943,33087;19181,30396;
#5:
>0:18986,28761;20890,23311;
#6:
>0:21676,33523;20693,31337;
#7:
>0:23444,32479;19518,25865;20340,30962;23827,33324;
#8:
>0:4452,23619;9333,26267;9149,33846;
#9:
>0:20303,34531;23177,33017;19516,30453;
#10:
>0:24093,33679;23493,34382;
#11:
>0:21932,33449;19990,32868;23016,30696;
#12:
>0:21304,30568;18677,30514;
#13:
>0:22099,31460;20663,31129;25207,34632;
#14:
>0:20521,30627;23312,29306;23355,33556;
#15:
>0:24164,33611;23854,34490;
#16:
>0:23677,31240;21554,30536;
#17:
>0:19418,33876;24442,31591;
#18:
>0:23465,32820;24726,33457;
#19:
>0:23002,33428;18513,32580;22259,34188;
#20:
>0:23544,34157;21574,29971;19944,34085;
#21:
>0:21625,34130;21109,31077;
#22:
>0:21970,33113;20487,32124;25059,34404;
#23:
>0:23924,34635;21451,31166;
#24:
>0:14887,35447;12226,34839;16129,38117;14231,35501;
#25:
>0:5857,15346;10789,13048;13903,17263;16059,22830;19163,29994;
#26:
>0:20906,32746;19609,34502;
#27:
>0:19290,31317;20733,33515;
#28:
>0:24939,32240;20527,28263;21029,32950;
#29:
>0:20557,30250;20215,31492;
#30:
>0:23776,34072;19668,34551;
#31:
>0:19336,31613;18442,33608;
#32:
>0:19856,33165;21990,31051;
#33:
>0:24943,30601;20199,33830;24267,30919;
#34:
>0:24480,31602;19627,30603;21813,32236;
#35:
>0:20706,34484;21134,30716;
#36:
>0:24822,32591;24704,30446;
#37:
>0:20401,32629;18421,33187;
#38:
>0:21115,30274;20408,31707;
#39:
>0:19312,30771;21951,29886;22954,33922;
#40:
>0:13105,26294;13531,23169;11694,18319;8494,14883;
#41:
>0:9996,17529;5244,23834;4983,26282;
#42:
>0:10619,26701;12080,30394;17349,35268;
#43:
>0:23711,33472;19303,28893;20295,31351;23625,31650;
#44:
>0:23638,31565;19852,33461;
#45:
>0:21011,31930;24034,31318;
#46:
>0:19758,31139;21602,30288;
#47:
>0:24289,32426;21501,32312;24069,26572;23554,34028;
#48:
>0:22105,31820;22220,32064;
#49:
>0:25238,34578;25140,32620;
#50:
>0:22235,31976;23513,34388;
#51:
>0:18651,33042;25159,31422;
#52:
>0:21271,33301;18518,33576;
#53:
>0:24652,34681;21536,34703;
#54:
>0:21027,33553;22934,33355;
#55:
>0:22285,33047;22857,32800;
#56:
>0:23852,33112;23180,34287;
#57:
>0:24028,33209;21615,28268;21250,34211;22461,34285;
#58:
>0:23221,30474;22225,34367;
#59:
>0:19025,33243;18587,33907;
#60:
>0:19743,26294;21266,24199;
#61:
>0:24407,34653;24963,33398;
#62:
>0:21510,30775;18902,31549;
#63:
>0:18277,34405;17496,28391;14143,24726;8732,22234;5576,24844;
#64:
>0:18499,28628;18717,23194;
#65:
>0:13731,21119;17889,22894;19877,25919;21891,33682;18175,38334;
#66:
>0:19489,30684;18883,30885;
#67:
>0:22738,30939;24815,31792;
#68:
>0:19120,32606;19818,32243;
#69:
>0:24503,32060;19179,26680;20890,30971;
#70:
>0:19634,32901;19431,31403;
#71:
>0:21986,31357;25080,30314;
#72:
