#0:
>0:23080,34969;23562,32690;
#1:
>0:23559,32468;22158,36114;
#2:
>0:24936,35883;22978,34785;
#3:
>0:22032,34602;23962,31758;
#4:
>0:23640,32336;23865,32153;
#5:
>0:14788,35961;13187,38304;
#6:
>0:22758,34310;21713,33250;
#7:
>0:4371,14585;4542,12455;
#8:
>0:23393,33808;20832,36176;
#9:
>0:22422,35113;21864,33096;
#10:
>0:21815,36697;23477,34573;
#11:
>0:21870,35748;24525,35871;
#12:
>0:22495,14857;22509,12914;
#13:
>0:14037,38343;17608,35789;11659,37361;
#14:
>0:10605,20162;12990,21879;10761,25734;4976,30470;
#15:
>0:24084,34843;22855,36606;
#16:
>0:14367,16837;11902,17714;
#17:
>0:23975,35612;22996,35390;
#18:
>0:21527,36466;22275,33185;
#19:
>0:21904,35679;23025,32581;
#20:
>0:7772,13860;7145,17144;
#21:
>0:20959,38711;17251,32568;14122,31441;9467,33727;4683,31466;
#22:
>0:24925,15870;24057,14033;
#23:
>0:21947,36231;23617,33695;
#24:
>0:15089,38050;17702,36929;
#25:
>0:21448,35892;21103,36288;
#26:
>0:15800,34847;17463,35152;
#27:
>0:23557,35622;21969,34689;
#28:
>0:4734,22748;9838,22488;
#29:
>0:22557,33056;22763,35828;22547,36219;22884,34959;
#30:
>0:22243,36915;21305,34695;23588,35328;
#31:
>0:21950,32731;21106,34345;
#32:
>0:22591,33508;23314,33821;
#33:
>0:13352,37144;11412,36109;
#34:
>0:24609,36569;25069,33492;
#35:
>0:22957,32860;21726,33506;
#36:
>0:21398,34347;22057,33839;
#37:
>0:11830,38669;17991,36720;
#38:
>0:22427,34089;22091,35980;
#39:
>0:23070,33463;22357,35227;
#40:
>0:23846,36642;20969,34252;
#41:
>0:10577,16469;13822,20322;14021,23403;13523,27549;12512,30936;11722,37766;
#42:
>0:22329,32405;24315,32904;22871,33055;
#43:
>0:22696,15937;24463,15073;
#44:
>0:11699,37819;12765,37960;
#45:
>0:20735,28542;15679,30888;
#46:
>0:20978,33435;22744,33529;
#47:
>0:23438,35393;21292,33745;
#48:
>0:21719,34648;24768,34602;
#49:
>0:23252,35283;24930,33378;
#50:
>0:5147,16542;6870,13487;
#51:
>0:24185,33215;23290,35144;
#52:
