#0:
>0:18551,30732;22817,30280;
#1:
>0:19608,33333;20033,33769;
#2:
>0:19602,34436;19406,30519;
#3:
>0:20534,30445;21021,33382;
#4:
>0:21737,33676;21970,32795;
#5:
>0:15879,24880;11323,25538;
#6:
>0:21539,33166;19929,31641;
#7:
>0:20187,30372;21324,31363;
#8:
>0:18508,34512;25090,34010;19659,33150;
#9:
>0:22194,32963;21073,33273;23680,27992;24962,31104;
#10:
>0:24483,31697;19905,33088;
#11:
>0:24184,31568;18597,31450;
#12:
>0:19948,34284;24685,32207;
#13:
>0:21571,32176;22884,26781;24001,34566;
#14:
>0:22968,32317;21065,33124;
#15:
>0:22028,33319;20400,31750;24114,31547;
#16:
>0:21276,32788;21668,31498;
#17:
>0:24362,30922;24320,30358;
#18:
>0:22737,32174;20303,34315;23940,27450;23042,33033;
#19:
>0:22184,31668;21888,34586;
#20:
>0:24347,31298;24019,34146;
#21:
>0:20685,32791;20213,34688;
#22:
>0:25085,34180;23174,31071;
#23:
>0:19031,30603;19828,31442;
#24:
>0:18348,31608;21287,33335;
#25:
>0:18659,30781;22048,33821;
#26:
>0:18731,30992;18774,32510;
#27:
>0:22295,32269;19763,32434;23875,33033;20613,31118;
#28:
>0:23370,32026;22274,31425;
#29:
>0:24981,31025;20011,32647;
#30:
>0:20079,30374;19606,31351;
#31:
>0:21561,31179;24916,27272;22012,32284;
#32:
>0:22414,31979;25020,31253;
#33:
>0:19084,31512;18326,34170;
#34:
>0:23899,34165;21275,31674;
#35:
>0:20423,33609;21443,32542;
#36:
>0:20079,33621;19425,34543;
#37:
>0:21619,34037;18936,30978;
#38:
>0:19954,31505;18164,34340;
#39:
>0:21516,30659;22359,30716;21546,30691;
#40:
>0:23338,14174;20607,19941;19843,21240;19516,26814;18156,32761;
#41:
>0:23668,31682;18199,33583;24333,30912;
#42:
>0:22359,32263;22767,33118;
#43:
>0:18780,33176;24177,25995;23723,32207;
#44:
>0:19657,31632;22766,27743;24187,31002;19800,32053;
#45:
>0:20166,31103;18448,31464;
#46:
>0:22679,30482;19287,32748;25099,27092;25222,31657;
#47:
>0:18637,34150;19310,30868;
#48:
>0:23871,30701;21731,34081;
#49:
>0:22095,31229;21613,30620;22004,34048;
#50:
>0:25079,33702;21762,34495;
#51:
>0:20303,32471;18180,29027;24716,34411;
#52:
>0:24790,33756;19885,29094;21482,32391;
#53:
>0:20371,31956;23979,34519;18934,33301;
#54:
>0:21563,32657;23866,33941;19551,34353;21761,33445;
#55:
>0:13690,21975;15473,17548;20049,15256;23130,15226;
#56:
>0:24091,30743;24974,30278;
#57:
>0:18970,33037;20528,30304;
#58:
>0:21917,32902;20477,33189;23264,31305;
#59:
>0:20993,34032;23749,34244;
#60:
>0:23079,33255;21344,32533;
#61:
>0:24163,33948;23763,34459;
#62:
>0:25165,31787;19213,30525;24236,33377;
#63:
>0:4082,16840;11053,22555;12499,19814;16156,25470;
#64:
>0:20243,33723;22029,30568;19054,34446;
#65:
>0:23441,33095;23382,31086;
#66:
>0:23294,32727;23746,30358;
#67:
>0:23414,30616;20352,33754;25039,31166;
#68:
>0:22908,34629;21155,32663;25208,32474;
#69:
>0:20043,32856;24825,33721;
#70:
>0:14591,38064;15338,38368;
#71:
>0:24869,33526;19521,32965;24421,32904;
#72:
>0:18784,31578;24457,31190;18924,30557;
#73:
>0:19521,32532;18887,31232;
#74:
>0:20095,33168;21558,32042;
#75:
>0:24116,32865;20764,33699;21948,33156;
#76:
>0:23683,31479;22284,32543;
#77:
>0:23107,33456;19586,31568;23585,27235;24213,34667;
#78:
>0:22894,30719;20471,32593;
#79:
>0:24936,31248;20635,30657;21881,30654;
#80:
>0:18360,32490;19434,30241;
#81:
>0:23083,31941;24731,30243;
#82:
>0:18858,33396;23582,30674;19143,33922;22485,32702;
#83:
>0:22549,30580;23735,33618;
#84:
>0:5718,14556;8549,16958;7993,23694;12367,26179;12696,31507;
#85:
>0:23716,32325;24477,33819;
#86:
>0:24186,33522;24296,30490;
#87:
>0:20206,33883;20845,31745;
#88:
>0:23843,31525;18179,32864;
#89:
>0:22859,32055;19324,34339;21796,33867;
#90:
>0:21913,33348;25004,30477;
#91:
>0:22425,32250;24922,34304;
#92:
>0:21630,32803;23796,32801;
#93:
>0:22158,32209;18414,34633;
#94:
>0:23299,34463;20941,26718;20590,32535;
#95:
>0:21556,30949;22356,32498;
#96:
