#0:
>0:7348.36,12841.71;6233.48,13472.48;
#1:
>0:19215.91,30996.34;20435.53,34648.44;
#2:
>0:23145.49,30304.62;24518.59,34024.85;
#3:
>0:19130.89,33560.07;21374.4,34345.32;
#4:
>0:23078.58,33795.31;23361.71,32022.11;
#5:
>0:21282.38,30597.02;19703.35,31126.27;
#6:
>0:24448.84,30951.26;22063.49,30417.31;
#7:
>0:24594.04,30499.55;24741.04,33094.98;
#8:
>0:16702.34,39001.7;13078.31,35049.09;16745.49,38480.03;12379.4,38658.21;
#9:
>0:19473.72,32392.33;21086.94,32112.59;
#10:
>0:12676.21,35954.84;11306.31,36164.18;
#11:
>0:15469.57,35502.41;17849.0,37801.69;
#12:
>0:20213.89,30989.26;22350.79,30810.13;
#13:
>0:19626.53,31077.98;18427.64,33030.26;
#14:
>0:19080.28,32567.14;23528.91,31361.29;
#15:
>0:24557.07,34302.85;20736.68,30301.36;21766.27,32595.95;
#16:
>0:24291.71,30907.06;23350.63,27040.24;21242.13,32672.41;
#17:
>0:17946.47,23291.64;13044.44,29624.41;
#18:
>0:20984.48,33435.47;19541.3,30853.56;
#19:
>0:22163.08,30695.1;23557.67,31531.84;
#20:
>0:12564.79,38531.88;13210.82,38875.18;
#21:
>0:19475.74,32617.66;21668.83,32797.34;
#22:
>0:23844.99,34250.57;22956.5,31526.97;
#23:
>0:21481.2,33554.59;18746.72,30464.31;
#24:
>0:22195.58,33716.67;24693.5,32157.53;
#25:
>0:18602.89,33487.56;22711.18,32385.48;
#26:
>0:19822.23,34153.86;20682.14,30971.93;
#27:
>0:23767.86,32574.34;22878.93,30671.66;
#28:
>0:23705.38,34217.39;24332.33,32467.73;
#29:
>0:18173.8,32866.54;22711.4,30710.45;18665.86,34546.51;
#30:
>0:21467.94,34554.0;18258.47,33337.29;
#31:
>0:14013.58,23742.85;15583.66,29391.45;17148.08,34604.84;
#32:
>0:24170.0,34227.21;24810.19,34354.2;
#33:
>0:20896.65,31129.94;23842.28,26970.04;
#34:
>0:24152.92,31673.89;23696.64,30781.74;
#35:
>0:19327.56,30896.94;21403.86,34444.38;
#36:
>0:18610.2,30690.76;20067.95,33312.0;
#37:
>0:19477.52,31485.33;21562.21,33734.51;
#38:
>0:25172.91,33581.15;20654.08,30849.55;22411.62,34042.79;
#39:
>0:24363.29,30266.92;19876.01,31174.89;23017.91,31210.59;
#40:
>0:23138.15,30799.34;23606.78,33526.41;
#41:
>0:19383.71,30623.39;18745.8,32210.73;
#42:
>0:18817.8,31012.89;19176.61,30425.0;
#43:
>0:14646.32,38110.82;15026.48,39082.9;
#44:
>0:18125.61,38625.67;16735.9,37627.2;
#45:
>0:21376.98,33677.07;19866.89,30711.44;
#46:
>0:23901.04,31335.82;24909.28,30327.83;
#47:
>0:14346.06,38169.17;15679.94,31667.6;14202.71,29524.09;9393.34,24888.61;7196.4,20273.22;
#48:
>0:11840.12,35736.65;17193.27,38876.85;15385.83,31374.57;12491.33,34710.77;
#49:
>0:16464.15,36762.77;18049.25,38079.16;
#50:
>0:16436.82,18385.28;15651.24,24544.09;18990.72,26200.52;
#51:
>0:22854.56,31070.42;25099.2,32132.04;
#52:
>0:16751.41,35871.04;15606.25,36221.92;
#53:
>0:19597.01,33346.63;21545.58,31476.18;
#54:
>0:9123.6,28346.49;13399.58,32427.56;16503.54,32279.02;18239.83,32909.86;23511.47,33923.45;
#55:
>0:19074.24,31795.11;24582.64,34688.12;
#56:
>0:21389.31,31213.32;21351.39,33563.0;
#57:
>0:12747.09,21532.83;10963.69,19398.0;
#58:
>0:20544.96,30581.95;19409.03,31228.03;
#59:
>0:22051.81,32728.25;22420.97,30664.74;
#60:
>0:10822.43,15352.46;13704.97,17948.62;17574.92,20530.68;18200.74,17316.17;22317.11,17452.81;
#61:
>0:24073.74,33762.35;21941.61,32797.89;
#62:
>0:24458.57,30497.46;23859.61,31055.26;
#63:
>0:21063.55,30948.07;19817.47,31383.99;
#64:
>0:16047.87,37766.98;15245.66,38769.27;
#65:
>0:18899.59,32774.76;19162.7,31428.08;
#66:
>0:23942.14,33328.92;24417.37,31611.46;
#67:
>0:18678.85,30947.99;19375.87,30537.83;
#68:
>0:22688.99,33492.95;22903.89,34113.49;
#69:
>0:17921.26,35731.11;18040.72,34729.79;
#70:
>0:8853.65,27170.83;13303.12,31283.74;16010.12,31347.81;20082.62,36761.48;
#71:
>0:22591.05,13367.39;19282.9,18378.78;16209.77,23763.66;12170.89,23283.7;
#72:
>0:16820.96,30142.23;21004.32,25759.95;24669.16,22648.54;
#73:
>0:24201.29,13798.17;23369.47,14744.76;
#74:
>0:14895.84,38334.8;17905.14,38650.22;
#75:
>0:23969.06,32089.76;18174.78,30259.28;
#76:
>0:23929.99,31173.38;25237.4,32630.91;
#77:
>0:20192.97,32067.69;21683.56,32362.82;
#78:
>0:19992.75,32884.06;20540.7,32811.87;
#79:
>0:23205.59,31449.96;23460.46,32402.93;
#80:
>0:24395.64,30417.59;24204.18,30349.32;
#81:
>0:18572.72,33454.95;20880.86,33225.16;
#82:
>0:21529.16,32911.7;18368.09,34685.76;
#83:
>0:23075.85,30403.08;20997.42,34216.41;
#84:
>0:15877.1,36941.88;16388.9,35614.4;
#85:
>0:18870.99,34581.84;21008.26,33942.44;
#86:
>0:18317.56,32257.14;21677.17,32881.24;
#87:
>0:22090.05,31919.79;22036.83,33951.22;
#88:
>0:12381.82,35250.76;11267.25,36175.42;
#89:
>0:24805.56,12648.96;22226.15,15250.94;
#90:
>0:12545.77,35172.02;15845.92,35776.81;13961.81,36353.13;
#91:
>0:24096.21,14652.49;24037.06,12676.69;
#92:
>0:14581.66,37014.03;11692.49,37492.23;
#93:
>0:21667.68,32365.28;21545.53,32372.56;
#94:
>0:23800.29,31127.68;23948.14,32447.72;
#95:
>0:15234.92,37613.92;16491.71,38189.54;
#96:
>0:21793.88,30405.78;23077.47,30549.66;
#97:
>0:22275.76,30714.13;24781.98,34404.52;
#98:
>0:18216.14,30694.32;18354.34,33162.17;
#99:
>0:21822.18,15609.79;25059.64,12386.95;
#100:
>0:17287.73,37982.55;17682.7,38503.39;
#101:
>0:19253.05,31255.42;21292.19,31988.93;
#102:
>0:22151.98,32336.75;21692.84,34677.48;
#103:
>0:8752.17,18338.23;11161.27,22471.42;16045.07,26751.07;14440.04,31485.33;
#104:
>0:15042.5,37049.31;15173.86,35595.7;
#105:
>0:22776.72,33269.81;22177.28,31030.42;
#106:
>0:18811.24,32726.65;19904.74,33130.44;
#107:
>0:23846.24,34518.08;22866.31,30475.11;
#108:
>0:21907.44,32964.6;21916.39,33216.4;
#109:
>0:19593.63,31581.85;24232.47,31462.13;
#110:
>0:18129.44,38733.53;14653.36,36056.93;
#111:
>0:23430.09,34529.37;19983.58,34071.66;22470.21,32154.31;
#112:
>0:19368.13,31809.27;22567.39,33861.38;
#113:
>0:17862.96,38696.21;17584.66,38663.16;
#114:
>0:7296.19,33839.48;7537.47,37121.27;12663.28,38152.72;16960.75,37460.33;18550.73,38211.68;
#115:
>0:21268.04,31636.09;21214.86,31443.49;
#116:
>0:24460.73,31539.9;24836.83,33330.05;
#117:
>0:21264.23,30981.94;20407.4,34221.09;
#118:
>0:24553.48,32272.42;18951.53,33321.03;25081.21,30790.64;18917.77,31906.48;
#119:
>0:19258.72,31984.31;19463.48,34655.2;
#120:
>0:19112.12,31162.06;20483.28,31438.68;
#121:
>0:19145.85,30504.86;19355.61,30548.84;
#122:
>0:19050.02,31520.21;18164.56,33867.95;
#123:
>0:20722.56,30491.99;19766.7,34367.3;
#124:
>0:21171.06,33078.17;21605.09,34160.05;
#125:
>0:21169.16,31066.0;20722.13,32018.47;
#126:
>0:18867.46,34359.61;21576.5,31957.41;
#127:
>0:25058.94,34136.97;24326.75,33681.11;
#128:
>0:19084.34,33421.25;18776.29,30419.76;
#129:
>0:21965.09,14037.58;24807.88,15223.35;
#130:
>0:24719.65,33414.14;19511.97,31463.54;22365.79,31955.98;
#131:
>0:22856.36,32892.4;23132.18,33597.67;
#132:
>0:18429.68,31481.57;19654.08,33738.83;
#133:
>0:23577.59,38733.85;21064.27,31953.85;14676.29,27306.99;13259.17,24740.82;10673.67,21183.06;4245.5,14845.92;
#134:
>0:21428.16,32242.44;18818.22,30660.18;
#135:
>0:18309.3,32049.87;21426.27,31817.98;
#136:
>0:4683.49,16716.44;10824.85,17952.12;5443.25,22140.53;
#137:
>0:19843.38,31604.31;22783.96,33523.65;
#138:
>0:19829.85,31650.48;20546.44,31268.36;
#139:
>0:20040.53,31035.8;19401.97,31371.18;
#140:
>0:23804.13,34221.32;24907.67,33393.3;
#141:
>0:22708.18,34092.68;25079.81,33317.53;
#142:
>0:19080.67,34009.96;20097.78,30991.5;
#143:
>0:25069.69,12715.14;21734.72,16135.14;
#144:
>0:22632.4,32748.89;22227.13,31317.99;
#145:
>0:25103.45,34684.16;22642.45,33520.16;
#146:
>0:11171.66,39027.87;14132.78,36674.23;
#147:
>0:19546.58,31028.23;21487.25,30827.06;
#148:
>0:24566.25,32166.56;22530.2,31569.74;
#149:
>0:18947.06,33114.39;18958.22,31067.8;
#150:
>0:22629.07,30880.39;23968.17,30234.49;
#151:
>0:19933.47,30535.77;19876.03,33763.91;
#152:
>0:21892.04,31195.34;24087.17,30849.75;
#153:
>0:22721.07,30418.66;19395.51,31130.84;
#154:
>0:18308.89,31611.15;18951.25,32463.48;
#155:
>0:22088.48,32589.92;19484.25,26861.45;21594.96,33486.7;
#156:
>0:11543.35,26964.39;11368.63,30795.17;
#157:
>0:13305.28,35188.95;17590.6,35543.31;11753.66,36130.01;
#158:
>0:20263.48,32760.31;24559.38,32993.11;
#159:
>0:12381.13,35996.6;14214.98,35966.34;
#160:
>0:25194.54,33055.7;22724.55,31149.51;
#161:
>0:20323.04,30916.38;19161.88,31834.78;
#162:
>0:24948.77,31579.26;23807.51,30622.66;
#163:
>0:13041.95,36998.81;16694.46,36895.55;11553.49,36802.05;
#164:
>0:18642.24,33877.79;18567.84,31201.57;
#165:
>0:21482.28,32245.41;20838.85,30352.66;
#166:
>0:21127.47,34654.73;20591.89,32961.41;
#167:
>0:21787.21,33090.69;20489.43,31817.54;
#168:
>0:21780.93,34533.28;23869.08,31070.33;
#169:
>0:15814.65,38404.14;17406.92,35669.56;
#170:
>0:19132.2,32157.66;19938.76,32818.25;
#171:
>0:14481.57,35230.72;11105.95,38828.93;
#172:
>0:25005.39,31687.6;24180.95,33839.25;
#173:
>0:21661.66,34247.4;18775.1,33347.71;
#174:
>0:18524.31,32752.28;20588.17,33318.74;
#175:
>0:24675.49,31862.46;24966.52,31815.55;
#176:
>0:19205.58,31442.77;19498.86,30335.18;
#177:
>0:19422.65,33823.77;20333.35,31445.3;
#178:
>0:23367.06,14991.86;23888.91,13288.71;
#179:
>0:24933.87,32561.6;19578.28,34697.03;
#180:
>0:24850.87,30392.19;20585.23,34229.38;
#181:
>0:21743.43,30747.59;18637.47,32283.99;
#182:
>0:13255.73,38439.14;16518.14,37081.92;11427.96,37456.25;17949.51,35862.86;12697.28,37651.06;15933.21,38659.97;
#183:
>0:22822.3,34557.67;24779.68,30760.49;
#184:
>0:22439.99,31604.29;21477.43,34370.15;
#185:
>0:22068.9,33280.47;23746.37,31554.02;
#186:
>0:22305.97,31288.18;23862.85,32832.17;
#187:
>0:14669.27,38380.11;15308.46,36638.72;
#188:
>0:24911.03,31912.92;24924.86,33943.07;
#189:
>0:20284.8,31554.33;19267.32,32676.62;
#190:
>0:18574.45,32997.54;20014.26,30576.99;
#191:
>0:24866.54,33579.88;22954.95,34422.22;
#192:
>0:18854.23,30702.73;19547.18,34570.53;
#193:
>0:19977.53,33265.55;21978.05,30320.16;
#194:
>0:19229.56,31686.03;21081.12,33486.78;
#195:
>0:23116.51,30519.83;24833.32,33169.39;
#196:
>0:6086.27,12932.06;4907.0,14330.11;
#197:
>0:14371.13,38515.32;16966.26,38414.12;15325.09,32207.08;18221.55,32835.75;
#198:
>0:5132.76,12462.99;6500.6,16177.45;
#199:
>0:18183.6,31930.21;19346.55,32273.46;
#200:
>0:21295.23,32993.23;21634.43,30853.02;
#201:
>0:15805.42,37560.25;15570.0,38091.06;
#202:
>0:19454.28,31644.47;20467.1,31911.19;
#203:
>0:4742.32,14158.51;5982.32,13762.54;
#204:
>0:19299.83,32723.81;20304.34,30748.25;
#205:
>0:5491.78,14907.52;6955.65,14330.53;
#206:
>0:13275.24,36926.96;14887.69,35627.14;
#207:
>0:19880.85,32320.24;24307.35,33843.43;18543.83,34018.23;
#208:
>0:15485.55,29873.51;17985.29,25620.07;18154.93,20135.81;15753.0,12666.5;
#209:
>0:22075.13,34634.08;21426.08,34220.43;
#210:
>0:19822.3,31886.01;20688.86,30815.25;
#211:
>0:19028.92,23025.94;16418.98,20608.95;12208.86,15055.89;7582.81,13719.95;
#212:
>0:24815.54,33510.32;24009.48,30660.65;
#213:
>0:24723.24,31141.51;21129.54,33623.02;
#214:
>0:19373.39,30668.05;20835.77,31786.33;
#215:
>0:19504.24,32768.94;18669.15,31772.87;
#216:
>0:21164.41,33157.2;21102.55,33853.37;
#217:
>0:19294.11,32450.01;20570.81,33682.31;
#218:
>0:23611.18,34649.4;22923.73,30734.96;
#219:
>0:16868.51,38367.11;14738.49,38221.76;
#220:
>0:14822.8,18887.07;16844.97,24190.31;12849.8,27426.43;
#221:
>0:23231.99,34669.28;20708.46,33668.11;
#222:
>0:23143.53,31904.51;23258.11,32065.08;
#223:
>0:22457.74,32562.45;23221.31,32420.07;
#224:
>0:24955.64,31673.82;21854.7,30829.5;
#225:
>0:21180.58,33423.85;20878.51,33332.48;
#226:
>0:24880.0,31287.38;18395.76,31294.89;
#227:
>0:14643.86,38634.09;17488.69,37230.71;
#228:
>0:18227.84,32690.79;21404.88,33744.46;
#229:
>0:22492.82,30254.35;19112.17,34660.07;
#230:
>0:20076.95,33689.08;21502.39,33626.76;
#231:
>0:21385.82,30502.83;20990.99,30496.46;
#232:
>0:11451.3,38961.75;16699.16,36709.47;17209.19,32142.37;13433.89,35789.42;
#233:
>0:22441.69,33060.18;21962.04,32545.27;
#234:
>0:19828.29,32646.84;19955.49,31311.59;
#235:
>0:19479.75,30415.97;20491.71,30525.57;
