#0:
>0:22451.15,13581.42;25089.73,13161.4;
#1:
>0:19943.91,32035.67;23226.55,34429.47;
#2:
>0:18984.41,33293.2;20404.9,30725.11;
#3:
>0:23981.96,34351.63;21862.46,30653.31;
#4:
>0:23090.3,34363.85;23993.05,30738.57;
#5:
>0:18840.6,32199.18;18483.33,30559.57;
#6:
>0:24923.79,30266.34;23597.6,33490.36;
#7:
>0:17650.23,36827.24;17145.43,37125.21;
#8:
>0:20427.92,31591.14;18316.41,30596.23;
#9:
>0:20380.35,30215.76;21266.24,33678.22;
#10:
>0:23802.22,12550.03;22499.51,15668.97;
#11:
>0:24956.47,33473.98;22565.5,32927.64;
#12:
>0:22029.56,33462.48;23359.45,32133.63;
#13:
>0:22332.22,32738.02;24248.9,30815.89;
#14:
>0:21842.36,30602.21;25025.15,31076.64;
#15:
>0:14669.54,38438.5;17386.47,35347.28;
#16:
>0:19245.16,30208.74;20901.48,33851.67;
#17:
>0:18297.02,34196.22;18390.19,31789.27;
#18:
>0:21575.1,33600.77;24002.85,34013.34;21209.15,32381.47;
#19:
>0:24832.1,31189.98;24303.6,30178.07;
#20:
>0:18730.38,33695.55;22436.33,33654.14;19507.37,31948.8;
#21:
>0:20074.89,33963.66;20958.88,32129.2;
#22:
>0:22348.82,34259.08;24084.26,31845.06;
#23:
>0:22645.7,32407.98;23258.05,34320.28;
#24:
>0:18868.49,32103.53;18950.11,30989.92;
#25:
>0:20699.66,32148.41;19970.05,33171.86;
#26:
>0:23078.92,32307.77;18840.51,33758.34;22171.76,30623.41;
#27:
>0:18888.25,31140.07;20777.82,33830.89;
#28:
>0:21844.45,30225.57;19489.36,34386.92;
#29:
>0:19653.88,32230.78;24485.6,32141.09;
#30:
>0:18453.8,34365.35;20213.25,31622.95;
#31:
>0:22191.14,33401.22;20737.63,34410.06;24836.61,30944.41;
#32:
>0:21278.25,32282.95;20013.87,31590.19;
#33:
>0:23112.77,33563.1;20198.86,30283.31;25148.78,32259.14;
#34:
>0:19905.87,30591.54;24035.94,32867.76;24556.68,32150.28;
#35:
>0:23258.22,32331.95;23999.42,32629.12;
#36:
>0:20131.01,31861.83;22964.2,33801.7;19253.52,30525.99;
#37:
>0:19108.46,33743.68;19336.41,31955.97;
#38:
>0:23871.42,34592.89;23081.38,32359.58;
#39:
>0:23913.19,12921.36;21724.41,13505.9;
#40:
>0:20247.26,31997.65;18210.18,31448.79;
#41:
>0:23503.79,12470.31;24578.6,13958.17;
#42:
>0:16820.57,35515.7;15413.4,38744.28;
#43:
>0:21268.02,30942.95;22568.28,33132.25;18695.36,32194.62;
#44:
>0:5204.2,14738.26;5225.38,16466.44;
#45:
>0:21563.0,31031.8;18953.42,31049.44;
#46:
>0:24572.74,34319.85;23669.7,31954.74;
#47:
>0:19658.7,30652.76;19794.76,30691.84;
#48:
>0:24208.27,32847.43;25103.56,30804.45;
#49:
>0:19795.81,31999.25;19705.25,31656.51;
#50:
>0:21431.28,32534.65;18835.11,30486.6;
#51:
>0:12996.8,20135.54;12154.67,18336.01;
#52:
>0:20117.57,32433.34;19048.61,31094.61;
#53:
>0:18624.04,31300.57;24991.82,31213.0;
#54:
>0:18902.62,32063.97;19829.59,31819.66;
#55:
>0:12035.44,17830.5;13602.37,16893.47;
#56:
>0:18554.5,30915.29;18294.2,33472.48;
#57:
>0:21845.78,33332.37;22697.14,31312.76;
#58:
>0:23491.81,15965.65;22937.6,13817.4;
#59:
>0:18061.21,35391.18;14696.09,35273.38;
#60:
>0:18989.71,33486.2;20988.48,34605.79;
#61:
>0:4449.26,12655.18;4528.61,12316.13;
#62:
>0:23597.53,33151.41;19054.42,30982.42;
#63:
>0:19253.14,33963.33;22185.48,34072.48;20470.77,33562.43;
#64:
>0:22978.16,13133.11;24978.08,13011.23;
#65:
>0:24935.89,12951.12;23195.62,13816.96;
#66:
>0:22322.32,31206.16;22281.41,34115.03;
#67:
>0:23462.11,33964.12;24578.03,30954.91;
#68:
>0:18172.65,32692.59;23433.59,33473.18;
#69:
>0:24603.05,30896.4;25213.36,30440.56;
#70:
>0:20954.45,34072.92;20449.54,30899.41;
#71:
>0:23648.09,30293.67;23890.43,33000.71;
#72:
>0:23560.96,30754.92;23861.22,33526.38;
#73:
>0:23886.87,34468.6;22771.99,30377.34;
#74:
>0:19711.36,31953.54;23945.16,34346.47;
#75:
>0:24883.99,33590.31;20727.13,29479.89;19769.57,31496.86;
#76:
>0:23832.37,15760.33;23462.72,14767.57;
#77:
>0:19949.84,30878.85;25211.0,30309.82;18559.86,32698.0;
#78:
>0:20035.89,34448.86;19285.4,32852.99;
#79:
>0:19846.57,34568.02;19497.79,33524.39;
#80:
