#0:
>0:13737,18035;14677,21956;18928,29422;24794,34088;
#1:
>0:9283,38969;11765,38933;17166,38697;18641,32493;
#2:
>0:24165,21451;24694,17356;19680,14586;
#3:
>0:18189,17713;20744,18975;
#4:
>0:19159,31981;23388,31240;18342,30678;
#5:
>0:12917,32716;10923,26859;7479,32624;
#6:
>0:20668,33779;18729,31303;
#7:
>0:22428,30456;22639,31311;
#8:
>0:23879,32861;24063,31124;
#9:
>0:18066,36619;15692,35682;
#10:
>0:12245,39146;8909,31210;8254,28284;
#11:
>0:18073,36048;14742,31028;16654,28810;16108,25591;19771,18331;
#12:
>0:7002,19089;10326,21938;12918,30091;15857,30456;21485,34363;23490,34945;
#13:
>0:21156,32709;23396,32114;
#14:
>0:20717,18313;23364,23283;22035,27281;20045,32790;24908,35731;
#15:
>0:18270,30629;18771,33720;
#16:
>0:9218,15628;9946,19841;10613,21898;8033,27052;10568,30950;10013,35039;
#17:
>0:18463,31952;21282,32866;
#18:
>0:23793,33975;21962,30250;
#19:
>0:21253,34191;20954,31523;
#20:
>0:10297,24492;13152,18505;17703,14365;20784,16433;22797,16784;
#21:
>0:21935,31627;22820,33110;
#22:
>0:20107,32341;20734,31629;
#23:
>0:23718,33201;23026,32982;
#24:
>0:11033,22631;12212,16922;16506,13878;
#25:
>0:16269,36342;16695,36553;
#26:
>0:9078,28520;12469,33810;
#27:
>0:24908,31260;22848,33166;
#28:
>0:19422,37973;15445,33470;21541,26693;15653,23150;14458,19309;
#29:
>0:17542,38715;16193,36510;
#30:
>0:10159,12484;5627,17474;3996,22670;5148,27049;4511,34074;7337,36276;
#31:
>0:23773,33177;24594,32860;
#32:
>0:22687,33873;22081,30661;
#33:
>0:20316,33607;23288,34356;21041,32284;
#34:
>0:23003,34025;22196,32634;
#35:
>0:24847,31058;18679,30391;24753,30287;
#36:
>0:25040,31825;22249,32629;
#37:
>0:22754,17430;22085,12931;
#38:
>0:21892,30285;24786,34339;
#39:
>0:21000,34164;19439,34182;
#40:
>0:23190,32154;23639,32507;
#41:
>0:8403,17505;11703,24213;15760,26650;20519,21305;
#42:
>0:16640,14277;18901,19870;19237,23094;20775,29455;18677,31122;21593,39195;
#43:
>0:18010,20590;19549,18263;
#44:
>0:20258,33712;19720,32187;
#45:
>0:18526,31003;21261,31107;
#46:
>0:18328,29183;23452,29679;
#47:
>0:20320,32261;19637,30314;
#48:
>0:16739,17084;11485,23230;14495,27467;
#49:
>0:21235,32654;20459,31703;
#50:
>0:19409,34178;18933,33815;
#51:
>0:15493,34573;11215,31224;
#52:
>0:9892,19463;11499,15996;
#53:
>0:21714,30385;20518,29450;15068,25583;13044,20692;
#54:
>0:13457,23428;10268,18628;6900,12645;
#55:
>0:16190,22125;11389,17014;14189,12806;
#56:
>0:9663,22263;13389,26965;15468,32326;19173,36230;
#57:
>0:21015,34423;18808,32805;
#58:
>0:20859,33463;21185,32984;
#59:
>0:19198,32401;19693,31440;
#60:
>0:23578,38943;20681,33592;19453,26408;16202,21705;18574,21185;
#61:
>0:18229,34033;21301,32476;
#62:
>0:14364,30182;14764,29650;
#63:
>0:10455,23343;7696,26122;12716,34662;14632,38203;
#64:
>0:11491,20210;11386,19371;
#65:
>0:24254,34655;21799,32188;
#66:
>0:9070,34906;6221,34215;
#67:
>0:9723,28651;13229,30112;17310,27238;19559,31876;23678,28240;
#68:
>0:10112,29579;6070,24236;
#69:
>0:11058,28622;13465,26783;15112,27363;18187,34149;23442,27951;
#70:
>0:19732,32135;18511,30251;
#71:
>0:20092,30363;21684,32462;
#72:
>0:22504,30684;24866,32883;
#73:
>0:14241,24962;14668,28931;12510,30435;
#74:
>0:18415,32429;20135,32839;
#75:
>0:14860,37074;16568,37045;
#76:
>0:21409,31504;24976,33537;
#77:
>0:22118,31058;18781,33568;
#78:
>0:21919,16112;24815,13449;
#79:
>0:15776,25304;11586,18950;9366,13082;
#80:
>0:24548,30662;18613,34307;
#81:
>0:23099,19305;23597,14206;
#82:
>0:17462,33938;17524,28449;19194,23032;17995,19908;18980,12432;
#83:
>0:17254,12953;21574,20596;18212,24366;18597,28330;21183,34292;18212,34933;
#84:
>0:23238,13900;21673,17928;15061,20819;12305,25339;9424,26392;4527,22046;
#85:
>0:23333,32509;24255,32349;
#86:
>0:20071,34514;19200,32589;
#87:
>0:18310,33389;20723,32341;
#88:
>0:24398,30973;21805,31856;
#89:
>0:14460,35253;11557,35283;
#90:
>0:22919,12918;24966,16157;
#91:
>0:22699,21949;25156,26029;20749,32187;
#92:
>0:24855,34614;20854,31821;
#93:
>0:9653,19296;13840,22221;16988,28529;15759,30982;
#94:
>0:7497,16110;5207,15610;
#95:
>0:10325,15793;4146,19228;6685,23686;4097,26871;5777,33613;7075,37363;
#96:
>0:23346,31764;21105,30507;
#97:
>0:19126,33161;20863,30808;
#98:
>0:20950,32345;20844,34255;
#99:
>0:21413,32736;24154,31397;
#100:
>0:20410,32517;20712,31645;
#101:
>0:25068,13038;21708,15235;
#102:
>0:18055,19522;13700,23308;10727,27121;4554,32767;6968,37645;
#103:
>0:16851,38786;17865,38175;
#104:
>0:15741,37573;15350,34793;
#105:
>0:14687,35286;15983,36816;
#106:
>0:19471,31673;19775,32763;
#107:
>0:21434,30974;19708,33840;
#108:
>0:14937,38959;15304,37187;
#109:
>0:20145,31428;21345,32468;
#110:
>0:19358,33991;20891,30966;
#111:
>0:15140,33055;16774,28050;18469,22835;
#112:
>0:22699,14380;22103,15626;
#113:
>0:13943,13565;11186,18225;8152,22812;
#114:
>0:19750,30699;18936,33697;
#115:
>0:5321,13946;5953,14027;
#116:
>0:19374,32060;22998,34568;20914,33100;
#117:
>0:21592,32377;18839,33071;
#118:
>0:23148,32502;18191,34661;23076,32390;
#119:
>0:19423,31187;21617,31119;
#120:
>0:22038,32199;23678,33202;
#121:
>0:11833,32584;17646,27691;18775,21483;17917,16741;18294,13482;
#122:
>0:23929,32457;22399,32462;
#123:
>0:11061,33868;12770,27690;18068,23886;20025,21641;
#124:
>0:18843,30852;21454,32220;
#125:
>0:21675,32892;21437,34218;
#126:
>0:20186,30465;24517,33892;
#127:
>0:18390,31771;21673,33604;
#128:
>0:19382,32497;21079,33789;
#129:
>0:21839,33715;23444,33370;
#130:
>0:17616,32337;16961,30634;
#131:
>0:15656,35134;17129,35023;
#132:
>0:23801,32962;24437,32349;
#133:
>0:15515,17163;19495,22199;21459,27750;19621,31940;
#134:
>0:5964,32445;10350,38586;
#135:
>0:24217,31163;22705,32691;
#136:
>0:10296,28571;4612,21593;10272,18782;
#137:
>0:4314,16471;8322,17592;12431,21440;
#138:
>0:22620,33364;24081,31435;
#139:
>0:14346,25756;10896,21531;6296,19380;
#140:
>0:22177,32661;24772,33963;
#141:
>0:7122,12270;6557,16262;
#142:
>0:24635,32241;22347,30473;
#143:
>0:22774,31771;24180,32860;
#144:
>0:24949,31410;21093,31206;25224,34013;
#145:
>0:14902,35529;15299,36337;
#146:
>0:19500,32638;20807,33703;
#147:
>0:18901,31804;20047,32522;
#148:
>0:19334,34354;20849,30952;
#149:
>0:21526,31593;18554,30445;
#150:
>0:24395,22638;25205,26984;21161,32386;
#151:
>0:14760,35035;14670,36568;
#152:
>0:21546,30769;21073,32185;
#153:
>0:24253,33759;22223,33956;
#154:
>0:22039,16540;24858,12508;
#155:
>0:24942,29390;18722,29483;17627,24040;14204,23426;9897,25013;
#156:
>0:24982,31277;24660,30244;
#157:
>0:20224,31240;20198,34358;
#158:
>0:5083,13457;6660,15684;
#159:
>0:11549,29511;16251,31724;19621,30817;23001,31765;
#160:
>0:18440,20050;16668,19054;12691,17909;
#161:
>0:23716,32255;22343,31424;
#162:
>0:19811,34423;18795,33970;
#163:
>0:19912,32971;20952,34579;
#164:
>0:16567,24570;18772,28296;19913,33677;23947,35250;
#165:
>0:23383,33855;24380,32579;
#166:
>0:24302,33480;21417,29609;15677,21500;12040,21034;
#167:
>0:21247,29215;16193,24286;11833,20565;7832,21071;
#168:
>0:19498,27749;15107,22885;13985,21828;9515,22936;
#169:
>0:17150,24507;19672,26469;20139,32295;23452,35879;
#170:
>0:24447,35038;18827,32297;16037,28817;13064,21682;8464,22762;
#171:
>0:4541,36284;8387,34139;11151,28597;16917,22397;
#172:
>0:23002,17937;20912,22629;16340,25845;12925,31382;8075,29983;
#173:
>0:16963,20775;20345,18312;
#174:
>0:6466,14749;10013,21148;11707,22655;14692,29729;19626,33966;24463,30762;
#175:
>0:24478,34473;22745,29575;21783,22593;24131,20794;22728,13717;
#176:
>0:15109,39134;16193,32987;20581,27132;15065,23056;19012,19771;
#177:
>0:8217,23329;11624,29160;15522,31675;
#178:
>0:25014,32941;24207,31384;
#179:
