#0:
>0:22878,36879;21770,35475;21422,37294;
#1:
>0:22392,34657;20628,35782;
#2:
>0:16977,37383;15196,37890;
#3:
>0:22789,33452;25106,32643;
#4:
>0:22131,38906;21588,35859;
#5:
>0:18138,37297;15688,38663;
#6:
>0:23643,33465;21021,36718;22870,34350;
#7:
>0:22683,36071;24881,35637;
#8:
>0:21560,37154;23363,32713;22167,26074;
#9:
>0:22159,35439;21989,34743;
#10:
>0:22484,33442;24219,34731;
#11:
>0:23605,35655;24503,36534;
#12:
>0:21322,35501;21531,34678;
#13:
>0:21991,35202;23538,33401;
#14:
>0:20608,35402;21457,31776;
#15:
>0:24643,36357;21969,33643;
#16:
>0:23933,36183;23399,35725;
#17:
>0:20892,32135;22465,34521;
#18:
>0:24506,33124;22201,33898;
#19:
>0:11501,35938;14084,35624;
#20:
>0:21728,33744;23306,34077;22656,32008;
#21:
>0:23969,33678;25069,33831;
#22:
>0:17492,34976;14979,36430;
#23:
>0:9124,22272;11938,29160;9128,33455;4632,37908;
#24:
>0:23263,35643;22671,34242;
#25:
>0:22974,16199;24922,14676;
#26:
>0:22830,35042;22656,34319;
#27:
>0:22031,34162;23163,32562;
#28:
>0:23688,32659;22959,34200;
#29:
>0:22687,34973;23159,35379;
#30:
>0:24800,34198;23873,34978;23621,35474;
#31:
>0:22532,35459;22222,35818;
#32:
>0:22289,32771;24566,34139;
#33:
>0:23241,35916;24998,32572;
#34:
>0:23375,31819;23490,33225;
#35:
>0:16463,35592;17121,37549;
#36:
>0:20988,35537;22114,32653;
#37:
>0:22748,32844;24362,36535;
#38:
>0:24293,33756;25233,34705;
#39:
>0:7993,23655;6218,27423;6153,33134;9633,36977;
#40:
>0:15189,37198;15880,39120;
#41:
>0:24268,35391;24708,34595;
#42:
>0:22667,34792;22783,34200;
#43:
>0:22948,32329;21390,34587;
#44:
>0:12851,16791;15244,16117;21451,12281;23900,13698;
#45:
>0:23023,16714;22085,14486;
#46:
>0:6736,14456;4938,15263;
#47:
>0:22114,34722;21257,33652;
#48:
>0:20890,34013;23830,34840;
#49:
>0:21749,32624;22939,33408;
#50:
>0:23977,33235;22446,33579;
#51:
>0:23762,33418;24253,33570;
#52:
>0:23788,34637;22744,34867;
#53:
>0:23931,34377;21010,37201;
#54:
>0:15788,36425;15328,37923;
#55:
>0:23085,32637;21800,33588;
#56:
>0:24001,34598;21235,35403;
#57:
>0:13345,21818;16386,27005;22378,37605;24846,33951;
#58:
>0:23565,33026;21459,36993;
#59:
>0:21287,34858;21860,33240;
#60:
>0:22207,36078;23465,35667;
#61:
>0:21243,33011;22274,32387;
#62:
>0:24550,30251;24173,33706;
#63:
>0:23451,32076;20644,35507;
#64:
>0:23376,16010;23207,16731;
#65:
>0:23378,35868;22722,33287;
#66:
>0:23116,36792;23361,34442;
#67:
>0:22019,32509;22122,34426;
#68:
>0:17312,23746;18209,30200;20771,35015;
#69:
>0:23022,33393;24436,33938;
#70:
>0:4784,24780;8093,25206;
#71:
>0:4233,28236;10943,32630;13773,34969;
#72:
>0:24154,33364;23089,33481;
#73:
>0:25234,33244;25060,35959;
#74:
