#0:
>0:22257,32226;24468,32777;
#1:
>0:20283,12458;15993,17802;17586,23405;12579,25736;14433,31737;13390,37582;
#2:
>0:22131,34434;22838,33767;
#3:
>0:19265,32394;24751,30862;
#4:
>0:19476,31986;19012,30257;
#5:
>0:18795,30683;20018,32030;
#6:
>0:21911,33379;22634,34442;
#7:
>0:16312,27299;11493,33125;10467,35099;
#8:
>0:18832,33382;21653,31847;
#9:
>0:18952,20919;18050,24207;14351,20504;
#10:
>0:20156,31066;18311,33647;
#11:
>0:24724,33048;18838,32071;
#12:
>0:19026,33133;19353,34641;
#13:
>0:19362,32907;18378,34034;
#14:
>0:10848,14086;14006,18301;17292,23806;20718,21732;
#15:
>0:7039,16645;10819,20653;13987,18525;16317,24939;19536,22103;
#16:
>0:4307,33199;7895,37211;13519,38274;16818,37211;19941,34789;23664,34968;
#17:
>0:16188,19862;11512,23350;10947,24903;5468,28088;
#18:
>0:6715,31909;10569,30287;11154,29930;17299,33265;
#19:
>0:24218,31922;24292,32027;
#20:
>0:24901,30438;22890,31805;
#21:
>0:19497,21575;17214,27827;13368,31258;8627,36477;
#22:
>0:5057,23221;9293,26465;13942,27672;16870,29274;20968,31873;22369,26416;
#23:
>0:6244,13164;7071,15353;
#24:
>0:19224,32377;21192,30602;
#25:
>0:13731,37892;16045,38561;19116,35715;
#26:
>0:18764,28829;17574,22388;13766,29071;10421,32813;
#27:
>0:23885,38266;22816,30550;
#28:
>0:12804,30297;8536,26291;4768,28608;
#29:
>0:22657,30501;21841,31506;
#30:
>0:22169,34022;21991,30997;
#31:
>0:16360,27815;14427,32887;8848,35846;
#32:
>0:21664,32775;24724,30631;
#33:
>0:24786,33981;22849,33912;
#34:
>0:12655,29137;12256,27635;
#35:
>0:25233,17619;19430,24749;17643,27555;12358,34399;10365,34996;
#36:
>0:11836,32424;15100,27800;
#37:
>0:19313,30902;16036,33374;
#38:
>0:7878,26972;11850,28826;15269,26922;18237,31183;23819,29045;
#39:
>0:20999,31366;21273,34629;
#40:
>0:15074,34759;15623,37341;
#41:
>0:19585,33700;19200,33830;
#42:
>0:24051,32629;23160,31558;
#43:
>0:16034,38544;17115,38414;
#44:
>0:19068,33547;23170,32341;
#45:
>0:20543,35227;17570,31512;14961,27524;16108,21542;18126,17411;
#46:
>0:24725,30263;22929,32403;
#47:
>0:20029,24699;15212,27071;13974,22539;8511,24690;
#48:
>0:25062,20013;24280,14815;
#49:
>0:9052,24476;13641,30042;15681,33523;21205,34974;
#50:
>0:17040,26531;13157,25666;8478,29076;
#51:
>0:21259,34175;19325,32669;
#52:
>0:21625,17360;17553,24617;11076,23049;8220,21499;
#53:
>0:24428,32796;20459,31075;24731,31718;
#54:
>0:24405,32758;23942,33560;
#55:
>0:20789,31112;20668,31257;
#56:
>0:4225,27224;10289,23648;9925,19296;7823,16087;
#57:
>0:20702,30908;19192,38541;
#58:
>0:21888,31927;21868,31047;
#59:
>0:18983,27170;14789,34105;16239,35703;
#60:
>0:7514,26125;10516,26735;12671,26066;17761,26788;19997,34380;
#61:
>0:21969,38183;22130,34257;23520,29453;
#62:
